order_id,customer_id,order_placement_date,On Time,In Full,On Time In Full,customer_name,city,ontime_target%,infull_target%,otif_target%,date,mmm_yy,week_no,days_for_delivery,total_order_qty,total_delivery_qty,volume_fill_rate
FAP47303603,789303,2022-04-05,100,0,0,Expression Stores,Vadodara,88,78,69,05-Apr-22,Apr 22,15,2,398,374,93.96984924623115
FAP47303601,789303,2022-04-05,0,100,0,Expression Stores,Vadodara,88,78,69,05-Apr-22,Apr 22,15,2,71,71,100.0
FAP48303503,789303,2022-04-05,100,100,100,Expression Stores,Vadodara,88,78,69,05-Apr-22,Apr 22,15,3,737,737,100.0
FAP46303601,789303,2022-04-05,100,100,100,Expression Stores,Vadodara,88,78,69,05-Apr-22,Apr 22,15,1,470,470,100.0
FAP47121601,789121,2022-04-05,0,0,0,Coolblue,Ahmedabad,78,77,60,05-Apr-22,Apr 22,15,2,204,174,85.29411764705883
FAP46121302,789121,2022-04-05,0,0,0,Coolblue,Ahmedabad,78,77,60,05-Apr-22,Apr 22,15,1,300,282,94.0
FAP47121303,789121,2022-04-05,0,0,0,Coolblue,Ahmedabad,78,77,60,05-Apr-22,Apr 22,15,2,95,76,80.0
FAP46121502,789121,2022-04-05,0,100,0,Coolblue,Ahmedabad,78,77,60,05-Apr-22,Apr 22,15,1,222,222,100.0
FAP47121502,789121,2022-04-05,0,100,0,Coolblue,Ahmedabad,78,77,60,05-Apr-22,Apr 22,15,2,250,250,100.0
FAP48121201,789121,2022-04-05,0,100,0,Coolblue,Ahmedabad,78,77,60,05-Apr-22,Apr 22,15,3,354,354,100.0
FAP47121501,789121,2022-04-05,100,100,100,Coolblue,Ahmedabad,78,77,60,05-Apr-22,Apr 22,15,2,140,140,100.0
FAP46522602,789522,2022-04-05,100,0,0,Acclaimed Stores,Vadodara,76,79,60,05-Apr-22,Apr 22,15,1,824,816,99.02912621359224
FAP47522301,789522,2022-04-05,100,0,0,Acclaimed Stores,Vadodara,76,79,60,05-Apr-22,Apr 22,15,2,44,35,79.54545454545455
FAP47522503,789522,2022-04-05,0,0,0,Acclaimed Stores,Vadodara,76,79,60,05-Apr-22,Apr 22,15,2,123,98,79.67479674796748
FAP47522302,789522,2022-04-05,0,0,0,Acclaimed Stores,Vadodara,76,79,60,05-Apr-22,Apr 22,15,2,55,52,94.54545454545455
FAP46522601,789522,2022-04-05,0,100,0,Acclaimed Stores,Vadodara,76,79,60,05-Apr-22,Apr 22,15,1,149,149,100.0
FAP48522601,789522,2022-04-05,0,100,0,Acclaimed Stores,Vadodara,76,79,60,05-Apr-22,Apr 22,15,3,79,79,100.0
FAP46522502,789522,2022-04-05,100,100,100,Acclaimed Stores,Vadodara,76,79,60,05-Apr-22,Apr 22,15,1,137,137,100.0
FAP48522403,789522,2022-04-05,100,100,100,Acclaimed Stores,Vadodara,76,79,60,05-Apr-22,Apr 22,15,3,246,246,100.0
FAP47420302,789420,2022-04-05,100,0,0,Lotus Mart,Surat,75,79,59,05-Apr-22,Apr 22,15,2,21,20,95.23809523809523
FAP46420503,789420,2022-04-05,0,0,0,Lotus Mart,Surat,75,79,59,05-Apr-22,Apr 22,15,1,192,176,91.66666666666666
FAP47420201,789420,2022-04-05,0,0,0,Lotus Mart,Surat,75,79,59,05-Apr-22,Apr 22,15,2,685,669,97.66423357664233
FAP47420601,789420,2022-04-05,0,100,0,Lotus Mart,Surat,75,79,59,05-Apr-22,Apr 22,15,2,488,488,100.0
FAP48420202,789420,2022-04-05,100,100,100,Lotus Mart,Surat,75,79,59,05-Apr-22,Apr 22,15,3,238,238,100.0
FAP46420603,789420,2022-04-05,100,100,100,Lotus Mart,Surat,75,79,59,05-Apr-22,Apr 22,15,1,144,144,100.0
FAP48720403,789720,2022-04-05,0,0,0,Logic Stores,Surat,86,77,66,05-Apr-22,Apr 22,15,3,287,273,95.1219512195122
FAP46720601,789720,2022-04-05,0,100,0,Logic Stores,Surat,86,77,66,05-Apr-22,Apr 22,15,1,199,199,100.0
FAP47720602,789720,2022-04-05,100,100,100,Logic Stores,Surat,86,77,66,05-Apr-22,Apr 22,15,2,213,213,100.0
FAP48720503,789720,2022-04-05,100,100,100,Logic Stores,Surat,86,77,66,05-Apr-22,Apr 22,15,3,162,162,100.0
FAP46521102,789521,2022-04-05,100,0,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Apr-22,Apr 22,15,1,303,242,79.86798679867987
FAP47521503,789521,2022-04-05,100,0,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Apr-22,Apr 22,15,2,616,555,90.09740259740259
FAP47521601,789521,2022-04-05,100,0,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Apr-22,Apr 22,15,2,158,142,89.87341772151899
FAP46521603,789521,2022-04-05,0,0,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Apr-22,Apr 22,15,1,489,454,92.84253578732107
FAP48521202,789521,2022-04-05,0,0,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Apr-22,Apr 22,15,3,185,167,90.27027027027027
FAP46521203,789521,2022-04-05,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Apr-22,Apr 22,15,1,334,334,100.0
FAP48521203,789521,2022-04-05,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Apr-22,Apr 22,15,3,469,469,100.0
FAP47521102,789521,2022-04-05,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Apr-22,Apr 22,15,2,378,378,100.0
FAP47521502,789521,2022-04-05,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Apr-22,Apr 22,15,2,155,155,100.0
FAP48521502,789521,2022-04-05,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Apr-22,Apr 22,15,3,126,126,100.0
FAP46422503,789422,2022-04-05,0,0,0,Lotus Mart,Vadodara,79,81,64,05-Apr-22,Apr 22,15,1,180,171,95.0
FAP48422601,789422,2022-04-05,0,0,0,Lotus Mart,Vadodara,79,81,64,05-Apr-22,Apr 22,15,3,112,109,97.32142857142857
FAP46422501,789422,2022-04-05,0,0,0,Lotus Mart,Vadodara,79,81,64,05-Apr-22,Apr 22,15,1,250,238,95.19999999999999
FAP47422503,789422,2022-04-05,0,100,0,Lotus Mart,Vadodara,79,81,64,05-Apr-22,Apr 22,15,2,207,207,100.0
FAP48422103,789422,2022-04-05,0,100,0,Lotus Mart,Vadodara,79,81,64,05-Apr-22,Apr 22,15,3,448,448,100.0
FAP47422602,789422,2022-04-05,100,100,100,Lotus Mart,Vadodara,79,81,64,05-Apr-22,Apr 22,15,2,121,121,100.0
FAP47603603,789603,2022-04-05,100,0,0,Info Stores,Vadodara,92,75,69,05-Apr-22,Apr 22,15,2,544,525,96.50735294117648
FAP46603203,789603,2022-04-05,0,100,0,Info Stores,Vadodara,92,75,69,05-Apr-22,Apr 22,15,1,113,113,100.0
FAP46603503,789603,2022-04-05,100,100,100,Info Stores,Vadodara,92,75,69,05-Apr-22,Apr 22,15,1,647,647,100.0
FAP48603103,789603,2022-04-05,100,100,100,Info Stores,Vadodara,92,75,69,05-Apr-22,Apr 22,15,3,600,600,100.0
FAP46603401,789603,2022-04-05,100,100,100,Info Stores,Vadodara,92,75,69,05-Apr-22,Apr 22,15,1,438,438,100.0
FAP47103203,789103,2022-04-06,100,0,0,Vijay Stores,Vadodara,92,67,62,06-Apr-22,Apr 22,15,1,333,316,94.8948948948949
FAP48103503,789103,2022-04-06,100,0,0,Vijay Stores,Vadodara,92,67,62,06-Apr-22,Apr 22,15,2,1011,946,93.57072205736894
FAP49103601,789103,2022-04-06,100,0,0,Vijay Stores,Vadodara,92,67,62,06-Apr-22,Apr 22,15,3,138,131,94.92753623188406
FAP47103401,789103,2022-04-06,100,0,0,Vijay Stores,Vadodara,92,67,62,06-Apr-22,Apr 22,15,1,436,349,80.04587155963303
FAP48903602,789903,2022-04-06,100,0,0,Elite Mart,Vadodara,92,65,60,06-Apr-22,Apr 22,15,2,216,183,84.72222222222221
FAP49903203,789903,2022-04-06,100,0,0,Elite Mart,Vadodara,92,65,60,06-Apr-22,Apr 22,15,3,342,308,90.05847953216374
FAP47903502,789903,2022-04-06,100,0,0,Elite Mart,Vadodara,92,65,60,06-Apr-22,Apr 22,15,1,1014,978,96.44970414201184
FAP49903501,789903,2022-04-06,100,0,0,Elite Mart,Vadodara,92,65,60,06-Apr-22,Apr 22,15,3,686,590,86.0058309037901
FAP47903402,789903,2022-04-06,0,0,0,Elite Mart,Vadodara,92,65,60,06-Apr-22,Apr 22,15,1,697,595,85.36585365853658
FAP49903302,789903,2022-04-06,0,100,0,Elite Mart,Vadodara,92,65,60,06-Apr-22,Apr 22,15,3,75,75,100.0
FAP47702602,789702,2022-04-06,100,0,0,Sorefoz Mart,Ahmedabad,89,66,59,06-Apr-22,Apr 22,15,1,108,103,95.37037037037037
FAP48702601,789702,2022-04-06,100,0,0,Sorefoz Mart,Ahmedabad,89,66,59,06-Apr-22,Apr 22,15,2,181,163,90.05524861878453
FAP49702503,789702,2022-04-06,100,100,100,Sorefoz Mart,Ahmedabad,89,66,59,06-Apr-22,Apr 22,15,3,148,148,100.0
FAP49702101,789702,2022-04-06,100,100,100,Sorefoz Mart,Ahmedabad,89,66,59,06-Apr-22,Apr 22,15,3,383,383,100.0
FAP47601603,789601,2022-04-06,100,0,0,Info Stores,Surat,92,67,62,06-Apr-22,Apr 22,15,1,1195,1120,93.72384937238493
FAP49601303,789601,2022-04-06,100,0,0,Info Stores,Surat,92,67,62,06-Apr-22,Apr 22,15,3,862,824,95.59164733178655
FAP48601202,789601,2022-04-06,100,0,0,Info Stores,Surat,92,67,62,06-Apr-22,Apr 22,15,2,389,350,89.97429305912597
FAP49601201,789601,2022-04-06,0,0,0,Info Stores,Surat,92,67,62,06-Apr-22,Apr 22,15,3,343,326,95.04373177842565
FAP48601302,789601,2022-04-06,0,100,0,Info Stores,Surat,92,67,62,06-Apr-22,Apr 22,15,2,67,67,100.0
FAP49301602,789301,2022-04-06,100,0,0,Expression Stores,Surat,89,78,69,06-Apr-22,Apr 22,15,3,467,450,96.35974304068522
FAP48301601,789301,2022-04-06,100,0,0,Expression Stores,Surat,89,78,69,06-Apr-22,Apr 22,15,2,498,468,93.97590361445783
FAP47301603,789301,2022-04-06,100,100,100,Expression Stores,Surat,89,78,69,06-Apr-22,Apr 22,15,1,157,157,100.0
FAP48203502,789203,2022-04-06,100,0,0,Rel Fresh,Vadodara,92,76,70,06-Apr-22,Apr 22,15,2,1203,1170,97.2568578553616
FAP49203503,789203,2022-04-06,100,0,0,Rel Fresh,Vadodara,92,76,70,06-Apr-22,Apr 22,15,3,833,799,95.91836734693877
FAP47203601,789203,2022-04-06,100,0,0,Rel Fresh,Vadodara,92,76,70,06-Apr-22,Apr 22,15,1,877,856,97.6054732041049
FAP47621601,789621,2022-04-06,100,0,0,Expert Mart,Ahmedabad,92,81,75,06-Apr-22,Apr 22,15,1,287,244,85.01742160278745
FAP48621101,789621,2022-04-06,100,0,0,Expert Mart,Ahmedabad,92,81,75,06-Apr-22,Apr 22,15,2,436,392,89.90825688073394
FAP49621602,789621,2022-04-06,100,100,100,Expert Mart,Ahmedabad,92,81,75,06-Apr-22,Apr 22,15,3,556,556,100.0
FAP49101601,789101,2022-04-06,100,0,0,Vijay Stores,Surat,86,80,69,06-Apr-22,Apr 22,15,3,2063,2027,98.25496849248667
FAP48101502,789101,2022-04-06,100,0,0,Vijay Stores,Surat,86,80,69,06-Apr-22,Apr 22,15,2,231,218,94.37229437229438
FAP47101401,789101,2022-04-06,100,0,0,Vijay Stores,Surat,86,80,69,06-Apr-22,Apr 22,15,1,351,323,92.02279202279202
FAP47101603,789101,2022-04-06,0,100,0,Vijay Stores,Surat,86,80,69,06-Apr-22,Apr 22,15,1,93,93,100.0
FAP49101603,789101,2022-04-06,0,100,0,Vijay Stores,Surat,86,80,69,06-Apr-22,Apr 22,15,3,150,150,100.0
FAP47102402,789102,2022-04-06,100,0,0,Vijay Stores,Ahmedabad,90,81,73,06-Apr-22,Apr 22,15,1,786,764,97.20101781170484
FAP48102503,789102,2022-04-06,100,0,0,Vijay Stores,Ahmedabad,90,81,73,06-Apr-22,Apr 22,15,2,1542,1537,99.67574578469521
FAP47102403,789102,2022-04-06,100,0,0,Vijay Stores,Ahmedabad,90,81,73,06-Apr-22,Apr 22,15,1,454,431,94.93392070484582
FAP47102203,789102,2022-04-06,0,100,0,Vijay Stores,Ahmedabad,90,81,73,06-Apr-22,Apr 22,15,1,211,211,100.0
FAP49102603,789102,2022-04-06,100,100,100,Vijay Stores,Ahmedabad,90,81,73,06-Apr-22,Apr 22,15,3,366,366,100.0
FAP47902203,789902,2022-04-06,100,0,0,Elite Mart,Ahmedabad,90,81,73,06-Apr-22,Apr 22,15,1,434,391,90.09216589861751
FAP47902602,789902,2022-04-06,100,100,100,Elite Mart,Ahmedabad,90,81,73,06-Apr-22,Apr 22,15,1,776,776,100.0
FAP48902402,789902,2022-04-06,100,100,100,Elite Mart,Ahmedabad,90,81,73,06-Apr-22,Apr 22,15,2,614,614,100.0
FAP49902501,789902,2022-04-06,100,100,100,Elite Mart,Ahmedabad,90,81,73,06-Apr-22,Apr 22,15,3,1031,1031,100.0
FAP47201301,789201,2022-04-06,100,0,0,Rel Fresh,Surat,87,81,70,06-Apr-22,Apr 22,15,1,508,500,98.4251968503937
FAP49201501,789201,2022-04-06,0,100,0,Rel Fresh,Surat,87,81,70,06-Apr-22,Apr 22,15,3,228,228,100.0
FAP48201102,789201,2022-04-06,100,100,100,Rel Fresh,Surat,87,81,70,06-Apr-22,Apr 22,15,2,410,410,100.0
FAP49202601,789202,2022-04-06,100,0,0,Rel Fresh,Ahmedabad,85,81,69,06-Apr-22,Apr 22,15,3,1345,1311,97.47211895910782
FAP47202402,789202,2022-04-06,100,0,0,Rel Fresh,Ahmedabad,85,81,69,06-Apr-22,Apr 22,15,1,906,815,89.95584988962473
FAP49202401,789202,2022-04-06,0,100,0,Rel Fresh,Ahmedabad,85,81,69,06-Apr-22,Apr 22,15,3,454,454,100.0
FAP48202503,789202,2022-04-06,100,100,100,Rel Fresh,Ahmedabad,85,81,69,06-Apr-22,Apr 22,15,2,205,205,100.0
FAP47321602,789321,2022-04-06,100,0,0,Chiptec Stores,Ahmedabad,87,81,70,06-Apr-22,Apr 22,15,1,374,364,97.32620320855615
FAP49321603,789321,2022-04-06,100,0,0,Chiptec Stores,Ahmedabad,87,81,70,06-Apr-22,Apr 22,15,3,574,571,99.4773519163763
FAP47321203,789321,2022-04-06,0,0,0,Chiptec Stores,Ahmedabad,87,81,70,06-Apr-22,Apr 22,15,1,232,220,94.82758620689656
FAP48321502,789321,2022-04-06,100,100,100,Chiptec Stores,Ahmedabad,87,81,70,06-Apr-22,Apr 22,15,2,150,150,100.0
FAP47402602,789402,2022-04-06,100,0,0,Propel Mart,Ahmedabad,89,80,71,06-Apr-22,Apr 22,15,1,1603,1559,97.25514660012476
FAP48402601,789402,2022-04-06,0,0,0,Propel Mart,Ahmedabad,89,80,71,06-Apr-22,Apr 22,15,2,123,117,95.1219512195122
FAP47402203,789402,2022-04-06,0,100,0,Propel Mart,Ahmedabad,89,80,71,06-Apr-22,Apr 22,15,1,361,361,100.0
FAP48402201,789402,2022-04-06,0,100,0,Propel Mart,Ahmedabad,89,80,71,06-Apr-22,Apr 22,15,2,450,450,100.0
FAP49402202,789402,2022-04-06,0,100,0,Propel Mart,Ahmedabad,89,80,71,06-Apr-22,Apr 22,15,3,476,476,100.0
FAP48402302,789402,2022-04-06,100,100,100,Propel Mart,Ahmedabad,89,80,71,06-Apr-22,Apr 22,15,2,277,277,100.0
FAP49402501,789402,2022-04-06,100,100,100,Propel Mart,Ahmedabad,89,80,71,06-Apr-22,Apr 22,15,3,118,118,100.0
FAP47221103,789221,2022-04-06,0,100,0,Atlas Stores,Ahmedabad,85,80,68,06-Apr-22,Apr 22,15,1,402,402,100.0
FAP48221501,789221,2022-04-06,100,100,100,Atlas Stores,Ahmedabad,85,80,68,06-Apr-22,Apr 22,15,2,797,797,100.0
FAP49221502,789221,2022-04-06,100,100,100,Atlas Stores,Ahmedabad,85,80,68,06-Apr-22,Apr 22,15,3,607,607,100.0
FAP47221601,789221,2022-04-06,100,100,100,Atlas Stores,Ahmedabad,85,80,68,06-Apr-22,Apr 22,15,1,52,52,100.0
FAP49703203,789703,2022-04-06,100,0,0,Sorefoz Mart,Vadodara,85,78,66,06-Apr-22,Apr 22,15,3,213,192,90.14084507042254
FAP48703302,789703,2022-04-06,100,0,0,Sorefoz Mart,Vadodara,85,78,66,06-Apr-22,Apr 22,15,2,479,393,82.04592901878914
FAP49703402,789703,2022-04-06,100,100,100,Sorefoz Mart,Vadodara,85,78,66,06-Apr-22,Apr 22,15,3,211,211,100.0
FAP47703603,789703,2022-04-06,100,100,100,Sorefoz Mart,Vadodara,85,78,66,06-Apr-22,Apr 22,15,1,962,962,100.0
FAP49401602,789401,2022-04-06,100,0,0,Propel Mart,Surat,85,79,67,06-Apr-22,Apr 22,15,3,990,950,95.95959595959596
FAP47401501,789401,2022-04-06,100,0,0,Propel Mart,Surat,85,79,67,06-Apr-22,Apr 22,15,1,142,135,95.07042253521126
FAP48401203,789401,2022-04-06,0,100,0,Propel Mart,Surat,85,79,67,06-Apr-22,Apr 22,15,2,663,663,100.0
FAP48401602,789401,2022-04-06,0,100,0,Propel Mart,Surat,85,79,67,06-Apr-22,Apr 22,15,2,157,157,100.0
FAP47401403,789401,2022-04-06,100,100,100,Propel Mart,Surat,85,79,67,06-Apr-22,Apr 22,15,1,270,270,100.0
FAP48401403,789401,2022-04-06,100,100,100,Propel Mart,Surat,85,79,67,06-Apr-22,Apr 22,15,2,480,480,100.0
FAP49401501,789401,2022-04-06,100,100,100,Propel Mart,Surat,85,79,67,06-Apr-22,Apr 22,15,3,156,156,100.0
FAP47622303,789622,2022-04-06,100,0,0,Expert Mart,Vadodara,90,79,71,06-Apr-22,Apr 22,15,1,241,238,98.7551867219917
FAP48622601,789622,2022-04-06,100,0,0,Expert Mart,Vadodara,90,79,71,06-Apr-22,Apr 22,15,2,356,338,94.9438202247191
FAP49622302,789622,2022-04-06,100,100,100,Expert Mart,Vadodara,90,79,71,06-Apr-22,Apr 22,15,3,581,581,100.0
FAP48320102,789320,2022-04-06,100,0,0,Chiptec Stores,Surat,91,81,74,06-Apr-22,Apr 22,15,2,402,362,90.04975124378109
FAP49320601,789320,2022-04-06,100,0,0,Chiptec Stores,Surat,91,81,74,06-Apr-22,Apr 22,15,3,155,124,80.0
FAP48320602,789320,2022-04-06,0,100,0,Chiptec Stores,Surat,91,81,74,06-Apr-22,Apr 22,15,2,66,66,100.0
FAP47320401,789320,2022-04-06,0,100,0,Chiptec Stores,Surat,91,81,74,06-Apr-22,Apr 22,15,1,480,480,100.0
FAP48320503,789320,2022-04-06,100,100,100,Chiptec Stores,Surat,91,81,74,06-Apr-22,Apr 22,15,2,334,334,100.0
FAP47320201,789320,2022-04-06,100,100,100,Chiptec Stores,Surat,91,81,74,06-Apr-22,Apr 22,15,1,265,265,100.0
FAP48721403,789721,2022-04-06,100,0,0,Logic Stores,Ahmedabad,89,75,67,06-Apr-22,Apr 22,15,2,221,177,80.09049773755656
FAP49721601,789721,2022-04-06,100,0,0,Logic Stores,Ahmedabad,89,75,67,06-Apr-22,Apr 22,15,3,270,250,92.5925925925926
FAP47721303,789721,2022-04-06,0,100,0,Logic Stores,Ahmedabad,89,75,67,06-Apr-22,Apr 22,15,1,65,65,100.0
FAP48721203,789721,2022-04-06,100,100,100,Logic Stores,Ahmedabad,89,75,67,06-Apr-22,Apr 22,15,2,513,513,100.0
FAP47122303,789122,2022-04-06,0,0,0,Coolblue,Vadodara,76,65,49,06-Apr-22,Apr 22,15,1,558,526,94.26523297491039
FAP48122502,789122,2022-04-06,0,0,0,Coolblue,Vadodara,76,65,49,06-Apr-22,Apr 22,15,2,598,575,96.15384615384616
FAP49122602,789122,2022-04-06,0,0,0,Coolblue,Vadodara,76,65,49,06-Apr-22,Apr 22,15,3,155,147,94.83870967741936
FAP49122601,789122,2022-04-06,0,0,0,Coolblue,Vadodara,76,65,49,06-Apr-22,Apr 22,15,3,90,81,90.0
FAP47220603,789220,2022-04-06,100,0,0,Atlas Stores,Surat,91,76,69,06-Apr-22,Apr 22,15,1,1854,1806,97.41100323624595
FAP48220601,789220,2022-04-06,100,100,100,Atlas Stores,Surat,91,76,69,06-Apr-22,Apr 22,15,2,621,621,100.0
FAP49220401,789220,2022-04-06,100,100,100,Atlas Stores,Surat,91,76,69,06-Apr-22,Apr 22,15,3,402,402,100.0
FAP49520501,789520,2022-04-06,100,0,0,Acclaimed Stores,Surat,75,68,51,06-Apr-22,Apr 22,15,3,111,89,80.18018018018019
FAP48520502,789520,2022-04-06,0,0,0,Acclaimed Stores,Surat,75,68,51,06-Apr-22,Apr 22,15,2,626,563,89.93610223642172
FAP47520301,789520,2022-04-06,0,0,0,Acclaimed Stores,Surat,75,68,51,06-Apr-22,Apr 22,15,1,588,538,91.49659863945578
FAP49520602,789520,2022-04-06,0,0,0,Acclaimed Stores,Surat,75,68,51,06-Apr-22,Apr 22,15,3,151,133,88.0794701986755
FAP49520202,789520,2022-04-06,0,0,0,Acclaimed Stores,Surat,75,68,51,06-Apr-22,Apr 22,15,3,461,369,80.04338394793926
FAP48520601,789520,2022-04-06,0,100,0,Acclaimed Stores,Surat,75,68,51,06-Apr-22,Apr 22,15,2,129,129,100.0
FAP48520302,789520,2022-04-06,0,100,0,Acclaimed Stores,Surat,75,68,51,06-Apr-22,Apr 22,15,2,72,72,100.0
FAP47501601,789501,2022-04-06,100,0,0,Viveks Stores,Surat,92,80,74,06-Apr-22,Apr 22,15,1,688,678,98.54651162790698
FAP49501602,789501,2022-04-06,100,0,0,Viveks Stores,Surat,92,80,74,06-Apr-22,Apr 22,15,3,806,788,97.76674937965261
FAP47503402,789503,2022-04-06,0,100,0,Viveks Stores,Vadodara,86,82,71,06-Apr-22,Apr 22,15,1,788,788,100.0
FAP48503403,789503,2022-04-06,100,100,100,Viveks Stores,Vadodara,86,82,71,06-Apr-22,Apr 22,15,2,808,808,100.0
FAP49503601,789503,2022-04-06,100,100,100,Viveks Stores,Vadodara,86,82,71,06-Apr-22,Apr 22,15,3,579,579,100.0
FAP47503602,789503,2022-04-06,100,100,100,Viveks Stores,Vadodara,86,82,71,06-Apr-22,Apr 22,15,1,162,162,100.0
FAP47503603,789503,2022-04-06,100,100,100,Viveks Stores,Vadodara,86,82,71,06-Apr-22,Apr 22,15,1,349,349,100.0
FAP48403501,789403,2022-04-06,100,0,0,Propel Mart,Vadodara,86,79,68,06-Apr-22,Apr 22,15,2,669,667,99.70104633781763
FAP49403602,789403,2022-04-06,100,0,0,Propel Mart,Vadodara,86,79,68,06-Apr-22,Apr 22,15,3,227,223,98.23788546255507
FAP48403302,789403,2022-04-06,0,100,0,Propel Mart,Vadodara,86,79,68,06-Apr-22,Apr 22,15,2,93,93,100.0
FAP47403601,789403,2022-04-06,100,100,100,Propel Mart,Vadodara,86,79,68,06-Apr-22,Apr 22,15,1,1352,1352,100.0
FAP48421502,789421,2022-04-06,100,0,0,Lotus Mart,Ahmedabad,78,66,51,06-Apr-22,Apr 22,15,2,201,191,95.02487562189054
FAP47421403,789421,2022-04-06,100,0,0,Lotus Mart,Ahmedabad,78,66,51,06-Apr-22,Apr 22,15,1,337,303,89.91097922848664
FAP48421602,789421,2022-04-06,0,0,0,Lotus Mart,Ahmedabad,78,66,51,06-Apr-22,Apr 22,15,2,890,812,91.23595505617978
FAP47421303,789421,2022-04-06,0,0,0,Lotus Mart,Ahmedabad,78,66,51,06-Apr-22,Apr 22,15,1,100,88,88.0
FAP49421302,789421,2022-04-06,0,0,0,Lotus Mart,Ahmedabad,78,66,51,06-Apr-22,Apr 22,15,3,36,34,94.44444444444444
FAP47421501,789421,2022-04-06,0,0,0,Lotus Mart,Ahmedabad,78,66,51,06-Apr-22,Apr 22,15,1,154,139,90.25974025974025
FAP48421401,789421,2022-04-06,0,0,0,Lotus Mart,Ahmedabad,78,66,51,06-Apr-22,Apr 22,15,2,293,278,94.88054607508532
FAP47303602,789303,2022-04-06,100,0,0,Expression Stores,Vadodara,88,78,69,06-Apr-22,Apr 22,15,1,950,927,97.57894736842105
FAP48303301,789303,2022-04-06,0,100,0,Expression Stores,Vadodara,88,78,69,06-Apr-22,Apr 22,15,2,70,70,100.0
FAP49303603,789303,2022-04-06,0,100,0,Expression Stores,Vadodara,88,78,69,06-Apr-22,Apr 22,15,3,134,134,100.0
FAP49303602,789303,2022-04-06,100,100,100,Expression Stores,Vadodara,88,78,69,06-Apr-22,Apr 22,15,3,1165,1165,100.0
FAP48303302,789303,2022-04-06,100,100,100,Expression Stores,Vadodara,88,78,69,06-Apr-22,Apr 22,15,2,40,40,100.0
FAP48121403,789121,2022-04-06,0,0,0,Coolblue,Ahmedabad,78,77,60,06-Apr-22,Apr 22,15,2,238,226,94.9579831932773
FAP48121603,789121,2022-04-06,0,0,0,Coolblue,Ahmedabad,78,77,60,06-Apr-22,Apr 22,15,2,1071,999,93.27731092436974
FAP49121203,789121,2022-04-06,0,100,0,Coolblue,Ahmedabad,78,77,60,06-Apr-22,Apr 22,15,3,203,203,100.0
FAP47121403,789121,2022-04-06,0,100,0,Coolblue,Ahmedabad,78,77,60,06-Apr-22,Apr 22,15,1,339,339,100.0
FAP49121301,789121,2022-04-06,0,100,0,Coolblue,Ahmedabad,78,77,60,06-Apr-22,Apr 22,15,3,62,62,100.0
FAP47121503,789121,2022-04-06,0,100,0,Coolblue,Ahmedabad,78,77,60,06-Apr-22,Apr 22,15,1,143,143,100.0
FAP48121303,789121,2022-04-06,0,100,0,Coolblue,Ahmedabad,78,77,60,06-Apr-22,Apr 22,15,2,52,52,100.0
FAP49121101,789121,2022-04-06,0,100,0,Coolblue,Ahmedabad,78,77,60,06-Apr-22,Apr 22,15,3,367,367,100.0
FAP47121202,789121,2022-04-06,0,100,0,Coolblue,Ahmedabad,78,77,60,06-Apr-22,Apr 22,15,1,493,493,100.0
FAP47121103,789121,2022-04-06,100,100,100,Coolblue,Ahmedabad,78,77,60,06-Apr-22,Apr 22,15,1,484,484,100.0
FAP47522601,789522,2022-04-06,100,0,0,Acclaimed Stores,Vadodara,76,79,60,06-Apr-22,Apr 22,15,1,110,99,90.0
FAP49522603,789522,2022-04-06,0,0,0,Acclaimed Stores,Vadodara,76,79,60,06-Apr-22,Apr 22,15,3,228,220,96.49122807017544
FAP47522103,789522,2022-04-06,0,0,0,Acclaimed Stores,Vadodara,76,79,60,06-Apr-22,Apr 22,15,1,427,384,89.92974238875878
FAP48522102,789522,2022-04-06,0,100,0,Acclaimed Stores,Vadodara,76,79,60,06-Apr-22,Apr 22,15,2,472,472,100.0
FAP49522502,789522,2022-04-06,0,100,0,Acclaimed Stores,Vadodara,76,79,60,06-Apr-22,Apr 22,15,3,244,244,100.0
FAP48522103,789522,2022-04-06,0,100,0,Acclaimed Stores,Vadodara,76,79,60,06-Apr-22,Apr 22,15,2,391,391,100.0
FAP49522402,789522,2022-04-06,100,100,100,Acclaimed Stores,Vadodara,76,79,60,06-Apr-22,Apr 22,15,3,630,630,100.0
FAP49420201,789420,2022-04-06,0,0,0,Lotus Mart,Surat,75,79,59,06-Apr-22,Apr 22,15,3,101,91,90.0990099009901
FAP49420601,789420,2022-04-06,0,0,0,Lotus Mart,Surat,75,79,59,06-Apr-22,Apr 22,15,3,349,339,97.134670487106
FAP49420401,789420,2022-04-06,0,0,0,Lotus Mart,Surat,75,79,59,06-Apr-22,Apr 22,15,3,452,407,90.04424778761062
